instancia,dim,heuristica,tiempo,costo,gap,iteraciones,memoria,vecindad
kroB100,100,TS-C,366.212,22586,0.020098459870827874,100,100,20
kroB100,100,TS-C,735.758,22530,0.017569215482588864,200,50,20
kroB100,100,TS-C,716.189,23013,0.03938394833115035,200,100,20
kroB100,100,TS-C,737.97,22609,0.02113725667314033,200,200,20
kroB100,100,TS-C,1780.43,22526,0.017388555169143217,500,50,20
kroB100,100,TS-C,1785.06,22655,0.023214850277765233,500,100,20
kroB100,100,TS-C,1771.63,22500,0.016214263131746533,500,200,20
kroB100,100,TS-C,1753.31,22415,0.012375231471026602,500,500,20
kroB100,100,TS-C,3521.2,22179,0.0017162729777336163,1000,50,20
kroB100,100,TS-C,3532.13,22903,0.034415789711395146,1000,100,20
kroB100,100,TS-C,3501.97,22518,0.01702723454225193,1000,200,20
kroB100,100,TS-C,3501.55,22349,0.009394336299173479,1000,500,20
kroB100,100,TS-C,3585.75,22383,0.010929948963461451,1000,1000,20
kroB100,100,TS-C,228.758,22578,0.019737139243936587,50,50,50
kroB100,100,TS-C,432.812,22441,0.013549523508423287,100,50,50
kroB100,100,TS-C,402.877,23068,0.041868027641027955,100,100,50
kroB100,100,TS-C,824.448,22670,0.023892326453186397,200,50,50
kroB100,100,TS-C,780.291,22349,0.009394336299173479,200,100,50
kroB100,100,TS-C,837.328,22571,0.01942098369540671,200,200,50
kroB100,100,TS-C,1943.36,22439,0.013459193351700465,500,50,50
kroB100,100,TS-C,1997.72,22953,0.0366740436294657,500,100,50
kroB100,100,TS-C,1930.9,22200,0.0026647396233232465,500,200,50
kroB100,100,TS-C,1956.35,22452,0.014046339370398807,500,500,50
kroB100,100,TS-C,3989.04,22735,0.02682805654667811,1000,50,50
kroB100,100,TS-C,3820.82,22355,0.009665326769341944,1000,100,50
kroB100,100,TS-C,3859.1,22830,0.03111873899101215,1000,200,50
kroB100,100,TS-C,3851.08,22291,0.0067747617542116435,1000,500,50
kroB100,100,TS-C,3874.17,22748,0.02741520256537645,1000,1000,50
kroB100,100,TS-C,251.462,22349,0.009394336299173479,50,50,80
kroB100,100,TS-C,458.324,22417,0.012465561627749424,100,50,80
kroB100,100,TS-C,485.147,22417,0.012465561627749424,100,100,80
kroB100,100,TS-C,874.165,22534,0.017749875796034507,200,50,80
kroB100,100,TS-C,900.555,22508,0.01657558375863782,200,100,80
kroB100,100,TS-C,893.011,22349,0.009394336299173479,200,200,80
kroB100,100,TS-C,2164.51,22349,0.009394336299173479,500,50,80
kroB100,100,TS-C,2223.18,22349,0.009394336299173479,500,100,80
kroB100,100,TS-C,2098.44,22349,0.009394336299173479,500,200,80
kroB100,100,TS-C,2068.28,22349,0.009394336299173479,500,500,80
kroB100,100,TS-C,4371.24,22417,0.012465561627749424,1000,50,80
kroB100,100,TS-C,4190.14,22441,0.013549523508423287,1000,100,80
kroB100,100,TS-C,4294.36,22349,0.009394336299173479,1000,200,80
kroB100,100,TS-C,4186.48,22349,0.009394336299173479,1000,500,80
kroB100,100,TS-C,4259.15,22349,0.009394336299173479,1000,1000,80
kroB100,100,TS-C,260.308,22349,0.009394336299173479,50,50,100
kroB100,100,TS-C,468.06,22349,0.009394336299173479,100,50,100
kroB100,100,TS-C,525.857,22349,0.009394336299173479,100,100,100
kroB100,100,TS-C,982.363,22349,0.009394336299173479,200,50,100
kroB100,100,TS-C,976.539,22349,0.009394336299173479,200,100,100
kroB100,100,TS-C,986.779,22349,0.009394336299173479,200,200,100
kroB100,100,TS-C,2169.89,22349,0.009394336299173479,500,50,100
kroB100,100,TS-C,2437.11,22349,0.009394336299173479,500,100,100
kroB100,100,TS-C,2339.91,22349,0.009394336299173479,500,200,100
kroB100,100,TS-C,2206.9,22349,0.009394336299173479,500,500,100
kroB100,100,TS-C,4763.11,22349,0.009394336299173479,1000,50,100
kroB100,100,TS-C,4832.09,22349,0.009394336299173479,1000,100,100
kroB100,100,TS-C,4789.61,22349,0.009394336299173479,1000,200,100
kroB100,100,TS-C,4757.71,22349,0.009394336299173479,1000,500,100
kroB100,100,TS-C,4453.56,22349,0.009394336299173479,1000,1000,100
kroC100,100,TS-C,178.109,22377,0.07846161260783652,50,50,10
kroC100,100,TS-C,370.665,22394,0.0792809292014073,100,50,10
kroC100,100,TS-C,355.121,21526,0.03744758783555834,100,100,10
kroC100,100,TS-C,688.603,21909,0.05590630873777049,200,50,10
kroC100,100,TS-C,684.253,22075,0.06390669429852042,200,100,10
kroC100,100,TS-C,706.97,21586,0.040339293459925776,200,200,10
kroC100,100,TS-C,1692.9,21655,0.043664754927948336,500,50,10
kroC100,100,TS-C,1722.72,21535,0.037881343679213454,500,100,10
kroC100,100,TS-C,1713.13,21773,0.0493517759892043,500,200,10
kroC100,100,TS-C,1713.29,21415,0.03209793243047858,500,500,10
kroC100,100,TS-C,3402.5,21926,0.05672562533134127,1000,50,10
kroC100,100,TS-C,3374.22,21399,0.03132681093064726,1000,100,10
kroC100,100,TS-C,3373.72,21648,0.04332738927177213,1000,200,10
kroC100,100,TS-C,3410.2,21154,0.019519012964480217,1000,500,10
kroC100,100,TS-C,3461.52,22051,0.06275001204877344,1000,1000,10
kroC100,100,TS-C,209.393,22207,0.07026844667212878,50,50,20
kroC100,100,TS-C,370.466,21770,0.049207190707985925,100,50,20
kroC100,100,TS-C,385.944,22225,0.071135958359439,100,100,20
kroC100,100,TS-C,728.339,21561,0.03913441611643935,200,50,20
kroC100,100,TS-C,740.892,21618,0.04188153645958841,200,100,20
kroC100,100,TS-C,693.866,21975,0.05908718492457468,200,200,20
kroC100,100,TS-C,1767.79,21933,0.05706299098751747,500,50,20
kroC100,100,TS-C,1786.75,21198,0.02163959708901634,500,100,20
kroC100,100,TS-C,1756.53,22097,0.06496698636078847,500,200,20
kroC100,100,TS-C,1756.48,21817,0.05147236011374042,500,500,20
kroC100,100,TS-C,3418.55,21715,0.04655646055231578,1000,50,20
kroC100,100,TS-C,3492.74,21306,0.02684466721287773,1000,100,20
kroC100,100,TS-C,3566.37,21283,0.02573618005687021,1000,200,20
kroC100,100,TS-C,3552.25,21983,0.05947274567449034,1000,500,20
kroC100,100,TS-C,3535.19,20933,0.008867897248060147,1000,1000,20
kroC100,100,TS-C,226.815,22513,0.08501614535640271,50,50,50
kroC100,100,TS-C,428.145,22465,0.08270278085690877,100,50,50
kroC100,100,TS-C,391.863,22272,0.0734011277651935,100,100,50
kroC100,100,TS-C,819.807,21320,0.02751939852523013,200,50,50
kroC100,100,TS-C,797.465,21388,0.03079666489951323,200,100,50
kroC100,100,TS-C,791.227,22307,0.0750879560460745,200,200,50
kroC100,100,TS-C,1922.2,21296,0.026362716275483155,500,50,50
kroC100,100,TS-C,1956.18,22114,0.06578630295435925,500,100,50
kroC100,100,TS-C,1979.39,22367,0.07797966167044194,500,200,50
kroC100,100,TS-C,1933.04,22373,0.0782688322328787,500,500,50
kroC100,100,TS-C,3788.84,22170,0.06848522820376886,1000,50,50
kroC100,100,TS-C,3748.17,22049,0.06265362186129451,1000,100,50
kroC100,100,TS-C,3768.25,21632,0.04255626777194082,1000,200,50
kroC100,100,TS-C,3878.07,22398,0.07947370957636513,1000,500,50
kroC100,100,TS-C,3812.94,21615,0.04173695117837004,1000,1000,50
kroC100,100,TS-C,252.603,22331,0.07624463829582148,50,50,80
kroC100,100,TS-C,433.181,21588,0.04043568364740469,100,50,80
kroC100,100,TS-C,469.653,22343,0.07682297942069498,100,100,80
kroC100,100,TS-C,913.776,22636,0.09094414188635597,200,50,80
kroC100,100,TS-C,892.33,21936,0.05720757626873584,200,100,80
kroC100,100,TS-C,912.821,21949,0.057834112487348786,200,200,80
kroC100,100,TS-C,2165.12,21602,0.0411104149597571,500,50,80
kroC100,100,TS-C,2090.74,21320,0.02751939852523013,500,100,80
kroC100,100,TS-C,2048.5,21306,0.02684466721287773,500,200,80
kroC100,100,TS-C,2098.12,22636,0.09094414188635597,500,500,80
kroC100,100,TS-C,4015.58,21949,0.057834112487348786,1000,50,80
kroC100,100,TS-C,4054.88,21949,0.057834112487348786,1000,100,80
kroC100,100,TS-C,4071.33,21602,0.0411104149597571,1000,200,80
kroC100,100,TS-C,4127.31,22214,0.07060581232830498,1000,500,80
kroC100,100,TS-C,4230.23,22196,0.06973830064099475,1000,1000,80
kroC100,100,TS-C,272.612,21949,0.057834112487348786,50,50,100
kroC100,100,TS-C,482.797,21949,0.057834112487348786,100,50,100
kroC100,100,TS-C,490.491,21949,0.057834112487348786,100,100,100
kroC100,100,TS-C,1024.65,21949,0.057834112487348786,200,50,100
kroC100,100,TS-C,981.314,21949,0.057834112487348786,200,100,100
kroC100,100,TS-C,988.289,21949,0.057834112487348786,200,200,100
kroC100,100,TS-C,2271.55,21949,0.057834112487348786,500,50,100
kroC100,100,TS-C,2390.45,21949,0.057834112487348786,500,100,100
kroC100,100,TS-C,2342.75,21949,0.057834112487348786,500,200,100
kroC100,100,TS-C,2217.29,21949,0.057834112487348786,500,500,100
kroC100,100,TS-C,4845.86,21949,0.057834112487348786,1000,50,100
kroC100,100,TS-C,4427.3,21949,0.057834112487348786,1000,100,100
kroC100,100,TS-C,4317.23,21949,0.057834112487348786,1000,200,100
kroC100,100,TS-C,4520.4,21949,0.057834112487348786,1000,500,100
kroC100,100,TS-C,4695.86,21949,0.057834112487348786,1000,1000,100
kroD100,100,TS-C,187.204,22541,0.05856109702263548,50,50,10
kroD100,100,TS-C,369.424,22103,0.03799192260730722,100,50,10
kroD100,100,TS-C,354.435,22013,0.033765379919226075,100,100,10
kroD100,100,TS-C,714.328,22875,0.07424626655395886,200,50,10
kroD100,100,TS-C,694.618,22157,0.04052784822015591,200,100,10
kroD100,100,TS-C,702.84,22171,0.041185310416079646,200,200,10
kroD100,100,TS-C,1712.3,21796,0.02357471588240819,500,50,10
kroD100,100,TS-C,1730.63,22473,0.05536770921386306,500,100,10
kroD100,100,TS-C,1749.06,21640,0.016248708556400863,500,200,10
kroD100,100,TS-C,1717.46,22472,0.055320747628439935,500,500,10
kroD100,100,TS-C,3370.03,21801,0.023809523809523808,1000,50,10
kroD100,100,TS-C,3361.17,22430,0.053348361040668736,1000,100,10
kroD100,100,TS-C,3422.68,22021,0.03414107260261107,1000,200,10
kroD100,100,TS-C,3448.73,21809,0.0241852164929088,1000,500,10
kroD100,100,TS-C,3466.78,21527,0.010942049403587865,1000,1000,10
kroD100,100,TS-C,204.539,23225,0.09068282145205223,50,50,20
kroD100,100,TS-C,356.506,21863,0.02672114210575749,100,50,20
kroD100,100,TS-C,383.051,22689,0.06551141166525781,100,100,20
kroD100,100,TS-C,736.222,22598,0.06123790739175355,200,50,20
kroD100,100,TS-C,720.798,22614,0.06198929275852353,200,100,20
kroD100,100,TS-C,722.897,21821,0.024748755517986287,200,200,20
kroD100,100,TS-C,1764.76,22267,0.04569362261669954,500,50,20
kroD100,100,TS-C,1792.68,21959,0.031229454306377382,500,100,20
kroD100,100,TS-C,1750.96,21756,0.021696252465483234,500,200,20
kroD100,100,TS-C,1782.61,22395,0.051704705550859396,500,500,20
kroD100,100,TS-C,3460.73,21968,0.0316521085751855,1000,50,20
kroD100,100,TS-C,3485.7,22126,0.03907203907203907,1000,100,20
kroD100,100,TS-C,3502.75,22207,0.0428759274913121,1000,200,20
kroD100,100,TS-C,3507.0,22206,0.042828965905888985,1000,500,20
kroD100,100,TS-C,3551.11,21805,0.023997370151216304,1000,1000,20
kroD100,100,TS-C,233.225,22920,0.07635953789799943,50,50,50
kroD100,100,TS-C,440.257,22414,0.05259697567389875,100,50,50
kroD100,100,TS-C,434.279,22080,0.036911806142575374,100,100,50
kroD100,100,TS-C,804.833,22588,0.060768291537522307,200,50,50
kroD100,100,TS-C,785.994,22323,0.048323471400394474,200,100,50
kroD100,100,TS-C,778.682,22614,0.06198929275852353,200,200,50
kroD100,100,TS-C,1900.28,21903,0.028599605522682446,500,50,50
kroD100,100,TS-C,1934.17,22285,0.04653893115431577,500,100,50
kroD100,100,TS-C,1915.08,22414,0.05259697567389875,500,200,50
kroD100,100,TS-C,1901.04,21951,0.03085376162299239,500,500,50
kroD100,100,TS-C,3904.69,22416,0.052690898844744996,1000,50,50
kroD100,100,TS-C,3856.83,22128,0.03916596224288532,1000,100,50
kroD100,100,TS-C,3873.37,21955,0.031041607964684886,1000,200,50
kroD100,100,TS-C,3794.73,22342,0.04921574152343383,1000,500,50
kroD100,100,TS-C,3882.19,21706,0.01934817319432704,1000,1000,50
kroD100,100,TS-C,227.236,22414,0.05259697567389875,50,50,80
kroD100,100,TS-C,459.243,22414,0.05259697567389875,100,50,80
kroD100,100,TS-C,468.131,22598,0.06123790739175355,100,100,80
kroD100,100,TS-C,911.969,22414,0.05259697567389875,200,50,80
kroD100,100,TS-C,862.598,22414,0.05259697567389875,200,100,80
kroD100,100,TS-C,888.994,22375,0.05076547384239692,200,200,80
kroD100,100,TS-C,2079.44,22414,0.05259697567389875,500,50,80
kroD100,100,TS-C,2022.35,22039,0.03498638114022729,500,100,80
kroD100,100,TS-C,2150.68,22459,0.05471024701793933,500,200,80
kroD100,100,TS-C,2113.91,22414,0.05259697567389875,500,500,80
kroD100,100,TS-C,4097.01,22503,0.056776556776556776,1000,50,80
kroD100,100,TS-C,4357.47,22663,0.0642904104442566,1000,100,80
kroD100,100,TS-C,4381.73,22414,0.05259697567389875,1000,200,80
kroD100,100,TS-C,4191.41,22414,0.05259697567389875,1000,500,80
kroD100,100,TS-C,4181.92,22414,0.05259697567389875,1000,1000,80
kroD100,100,TS-C,258.637,22444,0.05400582323659247,50,50,100
kroD100,100,TS-C,520.76,22414,0.05259697567389875,100,50,100
kroD100,100,TS-C,525.436,22414,0.05259697567389875,100,100,100
kroD100,100,TS-C,975.772,22414,0.05259697567389875,200,50,100
kroD100,100,TS-C,990.561,22414,0.05259697567389875,200,100,100
kroD100,100,TS-C,987.857,22414,0.05259697567389875,200,200,100
kroD100,100,TS-C,2413.47,22414,0.05259697567389875,500,50,100
kroD100,100,TS-C,2423.28,22414,0.05259697567389875,500,100,100
kroD100,100,TS-C,2315.38,22414,0.05259697567389875,500,200,100
kroD100,100,TS-C,2456.11,22414,0.05259697567389875,500,500,100
kroD100,100,TS-C,4797.56,22414,0.05259697567389875,1000,50,100
kroD100,100,TS-C,4692.24,22414,0.05259697567389875,1000,100,100
kroD100,100,TS-C,4667.46,22414,0.05259697567389875,1000,200,100
kroD100,100,TS-C,4404.53,22414,0.05259697567389875,1000,500,100
kroD100,100,TS-C,4628.96,22414,0.05259697567389875,1000,1000,100
kroE100,100,TS-C,205.481,24059,0.09022113467464202,50,50,10
kroE100,100,TS-C,354.878,23638,0.07114373753851731,100,50,10
kroE100,100,TS-C,370.582,23786,0.07785028094979156,100,100,10
kroE100,100,TS-C,694.011,23496,0.06470908102229472,200,50,10
kroE100,100,TS-C,715.147,23246,0.053380460395142285,200,100,10
kroE100,100,TS-C,708.584,23114,0.0473989487040058,200,200,10
kroE100,100,TS-C,1713.58,23063,0.045087910096066705,500,50,10
kroE100,100,TS-C,1723.63,23267,0.05433206452782309,500,100,10
kroE100,100,TS-C,1729.51,22854,0.03561718325176726,500,200,10
kroE100,100,TS-C,1720.1,22841,0.035028094979155336,500,500,10
kroE100,100,TS-C,3371.45,23084,0.04603951422874751,1000,50,10
kroE100,100,TS-C,3390.65,22585,0.02342758745695124,1000,100,10
kroE100,100,TS-C,3436.96,22735,0.030224759833242704,1000,200,10
kroE100,100,TS-C,3424.66,22601,0.024152619177088996,1000,500,10
kroE100,100,TS-C,3552.13,22374,0.013866231647634585,1000,1000,10
kroE100,100,TS-C,192.973,23644,0.07141562443356897,50,50,20
kroE100,100,TS-C,373.636,22859,0.03584375566431031,100,50,20
kroE100,100,TS-C,389.919,23236,0.05292731557005619,100,100,20
kroE100,100,TS-C,713.785,22790,0.03271705637121624,200,50,20
kroE100,100,TS-C,728.538,23599,0.06937647272068152,200,100,20
kroE100,100,TS-C,734.611,23171,0.049981874206996554,200,200,20
kroE100,100,TS-C,1756.02,23606,0.0696936740982418,500,50,20
kroE100,100,TS-C,1789.9,23199,0.05125067971723763,500,100,20
kroE100,100,TS-C,1750.09,22791,0.032762370853724854,500,200,20
kroE100,100,TS-C,1782.85,23024,0.04332064527823092,500,500,20
kroE100,100,TS-C,3474.03,22538,0.021297806779046583,1000,50,20
kroE100,100,TS-C,3518.11,23076,0.04567699836867863,1000,100,20
kroE100,100,TS-C,3503.51,23185,0.050616276962117096,1000,200,20
kroE100,100,TS-C,3527.12,23253,0.053697661772702555,1000,500,20
kroE100,100,TS-C,3513.63,22873,0.03647815841943085,1000,1000,20
kroE100,100,TS-C,195.093,23223,0.052338227297444265,50,50,50
kroE100,100,TS-C,386.687,23207,0.05161319557730651,100,50,50
kroE100,100,TS-C,404.075,23301,0.05587275693311582,100,100,50
kroE100,100,TS-C,776.798,23223,0.052338227297444265,200,50,50
kroE100,100,TS-C,788.602,23396,0.06017763277143375,200,100,50
kroE100,100,TS-C,796.365,23068,0.045314482508609755,200,200,50
kroE100,100,TS-C,2016.04,23317,0.05659778865325358,500,50,50
kroE100,100,TS-C,2000.49,23385,0.059679173463839046,500,100,50
kroE100,100,TS-C,1925.18,23149,0.04898495559180714,500,200,50
kroE100,100,TS-C,1925.44,23010,0.04268624252311039,500,500,50
kroE100,100,TS-C,3942.69,22818,0.033985861881457316,1000,50,50
kroE100,100,TS-C,3839.08,22519,0.020436831611383,1000,100,50
kroE100,100,TS-C,3788.74,23212,0.05183976798984956,1000,200,50
kroE100,100,TS-C,3862.39,23163,0.049619358346927676,1000,500,50
kroE100,100,TS-C,3831.67,23191,0.05088816385716875,1000,1000,50
kroE100,100,TS-C,252.45,23601,0.06946710168569875,50,50,80
kroE100,100,TS-C,471.571,23216,0.052021025919883994,100,50,80
kroE100,100,TS-C,440.666,23227,0.0525194852274787,100,100,80
kroE100,100,TS-C,889.541,23207,0.05161319557730651,200,50,80
kroE100,100,TS-C,906.107,23227,0.0525194852274787,200,100,80
kroE100,100,TS-C,927.589,22921,0.038653253579844116,200,200,80
kroE100,100,TS-C,2200.12,23216,0.052021025919883994,500,50,80
kroE100,100,TS-C,2257.34,23407,0.06067609207902846,500,100,80
kroE100,100,TS-C,2051.41,23207,0.05161319557730651,500,200,80
kroE100,100,TS-C,2107.4,23207,0.05161319557730651,500,500,80
kroE100,100,TS-C,4408.46,23216,0.052021025919883994,1000,50,80
kroE100,100,TS-C,4241.86,23207,0.05161319557730651,1000,100,80
kroE100,100,TS-C,4087.23,23396,0.06017763277143375,1000,200,80
kroE100,100,TS-C,4161.49,23207,0.05161319557730651,1000,500,80
kroE100,100,TS-C,4133.63,23207,0.05161319557730651,1000,1000,80
kroE100,100,TS-C,275.517,23216,0.052021025919883994,50,50,100
kroE100,100,TS-C,479.525,23216,0.052021025919883994,100,50,100
kroE100,100,TS-C,496.181,23216,0.052021025919883994,100,100,100
kroE100,100,TS-C,1011.9,23216,0.052021025919883994,200,50,100
kroE100,100,TS-C,989.418,23216,0.052021025919883994,200,100,100
kroE100,100,TS-C,990.196,23216,0.052021025919883994,200,200,100
kroE100,100,TS-C,2454.48,23216,0.052021025919883994,500,50,100
kroE100,100,TS-C,2427.1,23216,0.052021025919883994,500,100,100
kroE100,100,TS-C,2234.05,23216,0.052021025919883994,500,200,100
kroE100,100,TS-C,2343.92,23216,0.052021025919883994,500,500,100
kroE100,100,TS-C,4534.0,23216,0.052021025919883994,1000,50,100
kroE100,100,TS-C,4879.11,23216,0.052021025919883994,1000,100,100
kroE100,100,TS-C,4375.08,23216,0.052021025919883994,1000,200,100
kroE100,100,TS-C,4818.42,23216,0.052021025919883994,1000,500,100
kroE100,100,TS-C,4665.59,23207,0.05161319557730651,1000,1000,100
pr76,76,TS-C,106.252,121980,0.1277840956369789,50,50,10
pr76,76,TS-C,180.267,114086,0.05479895339269039,100,50,10
pr76,76,TS-C,179.32,110241,0.01924943832690761,100,100,10
pr76,76,TS-C,331.929,110556,0.022161817324494494,200,50,10
pr76,76,TS-C,326.02,113156,0.04620050111410054,200,100,10
pr76,76,TS-C,334.187,108772,0.005667581985780194,200,200,10
pr76,76,TS-C,751.979,112179,0.0371675033977755,500,50,10
pr76,76,TS-C,792.63,109524,0.012620308989543173,500,100,10
pr76,76,TS-C,773.583,109004,0.007812572231621963,500,200,10
pr76,76,TS-C,769.536,108598,0.004058839301398867,500,500,10
pr76,76,TS-C,1529.76,109665,0.01392394530274873,1000,50,10
pr76,76,TS-C,1541.69,109543,0.012795976294159524,1000,100,10
pr76,76,TS-C,1541.71,108308,0.001377601494096654,1000,200,10
pr76,76,TS-C,1544.35,108702,0.0050203866529831085,1000,500,10
pr76,76,TS-C,1549.94,109116,0.008848084764097302,1000,1000,10
pr76,76,TS-C,109.562,115850,0.07110827577917696,50,50,20
pr76,76,TS-C,184.886,110713,0.023613383999482245,100,50,20
pr76,76,TS-C,187.782,116144,0.07382649617692472,100,100,20
pr76,76,TS-C,331.696,109276,0.010327388381919211,200,50,20
pr76,76,TS-C,334.946,113295,0.04748564613208332,200,100,20
pr76,76,TS-C,331.559,108643,0.004474893443911279,200,200,20
pr76,76,TS-C,791.758,112842,0.04329736776412504,500,50,20
pr76,76,TS-C,814.416,111016,0.026414815225732486,500,100,20
pr76,76,TS-C,782.624,111279,0.02884642054752725,500,200,20
pr76,76,TS-C,785.816,113300,0.047531874370140254,500,500,20
pr76,76,TS-C,1512.03,109334,0.010863635943379654,1000,50,20
pr76,76,TS-C,1546.79,109508,0.012472378627760981,1000,100,20
pr76,76,TS-C,1511.1,110482,0.02147763940125186,1000,200,20
pr76,76,TS-C,1560.49,108602,0.004095821891844415,1000,500,20
pr76,76,TS-C,1649.02,109043,0.008173152488466055,1000,1000,20
pr76,76,TS-C,120.351,109820,0.015357020682513706,50,50,50
pr76,76,TS-C,205.482,111035,0.02659048253034884,100,50,50
pr76,76,TS-C,203.169,110213,0.018990560193788773,100,100,50
pr76,76,TS-C,376.464,113281,0.0473562070655239,200,50,50
pr76,76,TS-C,369.456,109024,0.007997485183849703,200,100,50
pr76,76,TS-C,356.45,109024,0.007997485183849703,200,200,50
pr76,76,TS-C,878.743,110760,0.02404792943721743,500,50,50
pr76,76,TS-C,896.266,109509,0.01248162427537237,500,100,50
pr76,76,TS-C,850.022,111701,0.03274808383953254,500,200,50
pr76,76,TS-C,876.007,108159,0.0,500,500,50
pr76,76,TS-C,1653.9,109820,0.015357020682513706,1000,50,50
pr76,76,TS-C,1638.92,109820,0.015357020682513706,1000,100,50
pr76,76,TS-C,1653.08,111925,0.03481910890448321,1000,200,50
pr76,76,TS-C,1658.96,108469,0.002866150759529951,1000,500,50
pr76,76,TS-C,1734.14,109100,0.00870015440231511,1000,1000,50
pr76,76,TS-C,129.058,109820,0.015357020682513706,50,50,80
pr76,76,TS-C,232.2,114428,0.057960964875784726,100,50,80
pr76,76,TS-C,226.31,113687,0.051109939995747,100,100,80
pr76,76,TS-C,423.983,115937,0.07191264712136762,200,50,80
pr76,76,TS-C,423.913,109820,0.015357020682513706,200,100,80
pr76,76,TS-C,402.485,113933,0.05338436930814819,200,200,80
pr76,76,TS-C,977.563,112051,0.03598406050351797,500,50,80
pr76,76,TS-C,922.46,114302,0.05679601327674997,500,100,80
pr76,76,TS-C,1012.53,112196,0.037324679407169076,500,200,80
pr76,76,TS-C,940.138,110373,0.020469863811610683,500,500,80
pr76,76,TS-C,1967.39,114428,0.057960964875784726,1000,50,80
pr76,76,TS-C,1938.24,112420,0.03939570447211975,1000,100,80
pr76,76,TS-C,1992.78,111556,0.03140746493588143,1000,200,80
pr76,76,TS-C,1888.82,108879,0.006656866280198596,1000,500,80
pr76,76,TS-C,1959.39,111925,0.03481910890448321,1000,1000,80
pr76,76,TS-C,136.972,114283,0.05662034597213362,50,50,100
pr76,76,TS-C,240.202,114283,0.05662034597213362,100,50,100
pr76,76,TS-C,241.789,114283,0.05662034597213362,100,100,100
pr76,76,TS-C,416.517,114283,0.05662034597213362,200,50,100
pr76,76,TS-C,425.978,114283,0.05662034597213362,200,100,100
pr76,76,TS-C,439.89,114283,0.05662034597213362,200,200,100
pr76,76,TS-C,1060.1,114283,0.05662034597213362,500,50,100
pr76,76,TS-C,1026.05,114283,0.05662034597213362,500,100,100
pr76,76,TS-C,1043.69,114157,0.05545539437309886,500,200,100
pr76,76,TS-C,1048.9,114157,0.05545539437309886,500,500,100
pr76,76,TS-C,2065.69,114283,0.05662034597213362,1000,50,100
pr76,76,TS-C,2083.98,114283,0.05662034597213362,1000,100,100
pr76,76,TS-C,1940.48,114157,0.05545539437309886,1000,200,100
pr76,76,TS-C,2069.41,111925,0.03481910890448321,1000,500,100
pr76,76,TS-C,2050.27,114157,0.05545539437309886,1000,1000,100
rat99,99,TS-C,197.062,1304,0.07679603633360858,50,50,10
rat99,99,TS-C,341.075,1317,0.0875309661436829,100,50,10
rat99,99,TS-C,362.776,1307,0.07927332782824112,100,100,10
rat99,99,TS-C,665.103,1287,0.06275805119735756,200,50,10
rat99,99,TS-C,694.282,1263,0.042939719240297276,200,100,10
rat99,99,TS-C,668.275,1256,0.037159372419488024,200,200,10
rat99,99,TS-C,1653.81,1279,0.05615194054500413,500,50,10
rat99,99,TS-C,1646.27,1261,0.04128819157720892,500,100,10
rat99,99,TS-C,1652.09,1249,0.03137902559867878,500,200,10
rat99,99,TS-C,1659.25,1232,0.017341040462427744,500,500,10
rat99,99,TS-C,3292.45,1244,0.027250206440957887,1000,50,10
rat99,99,TS-C,3259.58,1259,0.03963666391412056,1000,100,10
rat99,99,TS-C,3262.56,1223,0.00990916597853014,1000,200,10
rat99,99,TS-C,3457.62,1217,0.00495458298926507,1000,500,10
rat99,99,TS-C,3284.13,1269,0.04789430222956235,1000,1000,10
rat99,99,TS-C,185.552,1309,0.08092485549132948,50,50,20
rat99,99,TS-C,364.052,1302,0.07514450867052024,100,50,20
rat99,99,TS-C,365.964,1272,0.05037159372419488,100,100,20
rat99,99,TS-C,699.158,1264,0.04376548307184145,200,50,20
rat99,99,TS-C,686.436,1272,0.05037159372419488,200,100,20
rat99,99,TS-C,707.095,1283,0.05945499587118084,200,200,20
rat99,99,TS-C,1644.41,1266,0.04541701073492981,500,50,20
rat99,99,TS-C,1718.46,1273,0.05119735755573906,500,100,20
rat99,99,TS-C,1698.17,1300,0.07349298100743187,500,200,20
rat99,99,TS-C,1712.37,1239,0.023121387283236993,500,500,20
rat99,99,TS-C,3384.46,1213,0.0016515276630883566,1000,50,20
rat99,99,TS-C,3387.38,1244,0.027250206440957887,1000,100,20
rat99,99,TS-C,3313.86,1301,0.07431874483897605,1000,200,20
rat99,99,TS-C,3418.3,1260,0.04046242774566474,1000,500,20
rat99,99,TS-C,3378.7,1247,0.02972749793559042,1000,1000,20
rat99,99,TS-C,216.094,1281,0.057803468208092484,50,50,50
rat99,99,TS-C,388.317,1266,0.04541701073492981,100,50,50
rat99,99,TS-C,403.037,1286,0.061932287365813375,100,100,50
rat99,99,TS-C,787.443,1291,0.06606110652353427,200,50,50
rat99,99,TS-C,750.087,1271,0.0495458298926507,200,100,50
rat99,99,TS-C,803.764,1263,0.042939719240297276,200,200,50
rat99,99,TS-C,1898.65,1261,0.04128819157720892,500,50,50
rat99,99,TS-C,1918.28,1247,0.02972749793559042,500,100,50
rat99,99,TS-C,1806.64,1301,0.07431874483897605,500,200,50
rat99,99,TS-C,1825.45,1283,0.05945499587118084,500,500,50
rat99,99,TS-C,3757.34,1274,0.05202312138728324,1000,50,50
rat99,99,TS-C,3721.63,1265,0.04459124690338563,1000,100,50
rat99,99,TS-C,3772.07,1270,0.04872006606110652,1000,200,50
rat99,99,TS-C,3699.6,1296,0.07018992568125516,1000,500,50
